eggNOG,n,post_prob
COG0249,1.0,0.00899576683749425
COG0229,1.0,0.00899576683749425
COG3299,1.0,0.008995766837494245
COG4171,1.0,0.008995766837494245
NOG82668,1.0,0.008995766837494241
NOG02717,1.0,0.008995766837494241
NOG10427,1.0,0.008995766837494238
NOG155334,1.0,0.008995766837494238
COG4130,1.0,0.008995766837494238
NOG80143,1.0,0.008995766837494229
NOG21464,1.0,0.008995766837494226
NOG85166,1.0,0.008995766837494226
NOG62985,1.0,0.008995766837494226
COG3866,1.0,0.00899576683749422
COG1088,1.0,0.008995766837494217
NOG40262,1.0,0.008995766837494217
NOG19718,1.0,0.008995766837494213
NOG80962,1.0,0.008995766837494213
COG0729,1.0,0.00899576683749421
COG2206,1.0,0.00899576683749421
NOG215379,1.0,0.008970960539187814
NOG76147,1.0,0.008970357279697319
NOG150674,1.0,0.008967206379372756
COG3391,1.0,0.008966598782051794
NOG12085,1.0,0.008966292809187254
COG1921,1.0,0.00896615924747086
NOG36288,1.0,0.008966112035269359
COG0393,1.0,0.008966102238741638
COG0627,1.0,0.008966080316331655
NOG79988,1.0,0.008966073836199072
NOG30275,1.0,0.008966059690101785
NOG105921,1.0,0.008966059147355094
COG1883,1.0,0.008966056845680529
NOG106552,1.0,0.008966055953903375
COG1597,1.0,0.008966052489286506
COG3070,1.0,0.008966051072674688
COG3647,1.0,0.008966050857888732
NOG89953,1.0,0.008966050432346719
NOG38418,1.0,0.008966050327111404
NOG83150,1.0,0.008966050033915741
COG4123,1.0,0.008966049987374413
NOG91866,1.0,0.008966049962978492
NOG11540,1.0,0.00896604986402575
NOG05569,1.0,0.008966049823814087
NOG72373,1.0,0.008966049822003233
COG0538,1.0,0.008966049819378487
NOG08608,1.0,0.008966049817547691
COG2353,1.0,0.008966049814450133
COG2859,1.0,0.008966049812541246
COG2188,1.0,0.008966049809103527
COG1123,1.0,0.008966049808279095
COG4208,1.0,0.008966049807034903
NOG101743,1.0,0.008966049806838504
COG4810,1.0,0.008966049806566522
COG0769,1.0,0.008966049806458877
COG1166,1.0,0.00896604980617134
COG2759,1.0,0.008966049804877363
NOG103376,1.0,0.008966049804768008
COG3189,1.0,0.00896604980460571
COG0320,1.0,0.00896604980414763
COG0023,1.0,0.008966049803715561
COG4619,1.0,0.008966049803556113
NOG100684,1.0,0.008966049803530147
NOG213240,1.0,0.008966049803516719
NOG214808,1.0,0.008966049803449967
NOG48996,1.0,0.008966049803440552
COG2146,1.0,0.008966049803399063
NOG15143,1.0,0.00896604980332964
NOG48437,1.0,0.00896604980331704
NOG03660,1.0,0.008966049803238733
NOG84802,1.0,0.00896604980323348
COG1165,1.0,0.008966049803212459
NOG20405,1.0,0.008966049803169382
NOG12526,1.0,0.00896604980316021
COG3923,1.0,0.008966049803159577
NOG79032,1.0,0.008966049803148751
COG2323,1.0,0.008966049803109057
COG3878,1.0,0.008966049803108524
NOG15232,1.0,0.008966049803101998
NOG97241,1.0,0.008966049803065828
COG1024,1.0,0.008966049803051948
NOG161551,1.0,0.0089660498030338
NOG00127,1.0,0.00896604980303016
COG1282,1.0,0.008966049803027497
NOG53482,1.0,0.008966049803024826
COG3328,1.0,0.008966049803024713
NOG37793,1.0,0.008966049803023042
COG0077,1.0,0.008966049803021547
COG4965,1.0,0.008966049803021339
NOG15016,1.0,0.008966049803020536
COG0510,1.0,0.008966049803018801
NOG00172,1.0,0.008966049803016721
COG1021,1.0,0.008966049803016638
COG1105,1.0,0.00896604980301579
COG1120,1.0,0.008966049803015574
NOG65108,1.0,0.008966049803015217
NOG10353,1.0,0.008966049803014908
NOG54547,1.0,0.008966049803014667
NOG35789,1.0,0.008966049803014619
NOG54959,1.0,0.008966049803014615
COG2227,1.0,0.008966049803014346
COG4570,1.0,0.008966049803014312
COG0215,1.0,0.008966049803014223
COG3104,1.0,0.008966049803014223
COG1089,1.0,0.008966049803014211
NOG03277,1.0,0.008966049803014211
NOG146624,1.0,0.008966049803014207
NOG120389,1.0,0.008966049803014202
COG0196,1.0,0.008966049803014202
COG1250,1.0,0.008966049803014202
COG1853,1.0,0.008966049803014195
NOG94036,1.0,0.008966049803014195
COG1377,1.0,0.008966049803014192
NOG04184,1.0,0.008966049803014183
NOG218395,1.0,0.008966049803014183
NOG48733,1.0,0.00896604980301418
NOG09626,1.0,0.00896604980301418
COG0407,1.0,0.008966049803014176
COG3160,1.0,0.008966049803014176
