eggNOG,n,post_prob
NOG43916,3.0,0.010509087941203898
COG3079,1.0,0.01047649812492645
COG3409,1.0,0.010417271955198707
COG0027,1.0,0.010339965290084616
COG5581,1.0,0.010170820703630687
NOG87607,1.0,0.010041077131519515
NOG13846,5.0,0.009897770988219954
COG2317,1.0,0.009894820016116407
NOG313319,2.0,0.009877912652930178
NOG71004,2.0,0.009877912652930178
NOG47260,2.0,0.009869476229283723
bactNOG101229,1.0,0.009849831663717052
NOG319662,1.0,0.009726251424724953
COG2958,1.0,0.009720643653006369
NOG68634,2.0,0.009661683531085069
COG5619,1.0,0.009598437638316224
bactNOG04856,1.0,0.009598437638316224
bactNOG57050,1.0,0.009550696373827194
NOG81930,1.0,0.009426984966919176
NOG150381,1.0,0.009423826302694728
COG1922,3.0,0.009410560302661497
COG1143,2.0,0.009379577206713037
COG0567,1.0,0.009280323500676427
COG3756,1.0,0.00926148600005559
NOG72819,1.0,0.00923562084382123
COG2841,1.0,0.009170709130189506
NOG12412,1.0,0.009093858137842038
NOG67862,1.0,0.009059944939785538
NOG321642,1.0,0.009059944939785538
COG2983,3.0,0.009008818981491532
COG1136,3.0,0.008949906368920872
COG2730,1.0,0.00894473399577753
NOG81278,1.0,0.00893924510635567
bactNOG16433,1.0,0.00889629719101554
COG2425,1.0,0.008891687139530143
NOG148456,1.0,0.008887526417332469
COG4288,1.0,0.00888612513721065
COG0636,1.0,0.008881648391886965
NOG306885,1.0,0.008881456059347129
COG2357,1.0,0.008881456059347129
NOG74261,1.0,0.008880428322733062
COG0784;COG0642,1.0,0.008880419508440963
NOG87917,1.0,0.008879399982631698
COG4548,1.0,0.008878665949044259
NOG322442,1.0,0.008878557709413846
bactNOG83773,1.0,0.00887854762062272
NOG131547,1.0,0.008878528733907461
NOG307089,1.0,0.008878410784500187
bactNOG02013,1.0,0.008878201435047561
NOG244654,1.0,0.008877997694662937
COG2207;COG4753;COG4936,1.0,0.008877915173595928
COG0160,1.0,0.00887787583217464
NOG317612,1.0,0.008877811199114303
COG2206,1.0,0.008877735810140243
COG3866,1.0,0.008877707645664118
COG3010,1.0,0.008877680203389481
NOG263798,1.0,0.00887762716252284
NOG122161,1.0,0.008877606861508553
NOG113629,1.0,0.008877601154528448
NOG46880,1.0,0.008877541058857212
COG3006,1.0,0.008877529165045542
NOG297598,1.0,0.008877526951450604
NOG77061,1.0,0.008877516226120659
NOG83079,1.0,0.008877508462994116
NOG81725,1.0,0.008877507104096006
COG4669,1.0,0.008877502870456494
NOG119121,1.0,0.008877501752132921
NOG281277,1.0,0.008877498454298832
NOG71568,1.0,0.008877495942076305
NOG280663,1.0,0.00887749501369881
NOG265127,1.0,0.008877492290636306
NOG86193,1.0,0.008877490601697926
COG1546;COG1058,1.0,0.00887749023438187
NOG07921,1.0,0.008877488720380978
COG0517,1.0,0.008877488307140647
bactNOG17398,1.0,0.00887748795909326
NOG69047,1.0,0.00887748795909326
NOG42280,1.0,0.008877485579183955
NOG72512,1.0,0.008877484783266321
NOG292864,1.0,0.008877484421006944
NOG10311,1.0,0.008877484312167512
NOG252152,1.0,0.008877483525917626
NOG128158,1.0,0.00887748313153183
COG4812,1.0,0.008877482870027301
COG1083;COG0684,1.0,0.00887748263874302
COG3076,1.0,0.008877482460433265
NOG25063,1.0,0.00887748245437123
NOG10063,1.0,0.00887748240195028
