Lachnoanaerobaculum,5637.0
Lachnoclostridium,206350.0
Lacinutrix,469.0
Lactobacillus,50114.0
Lactococcus,4832.0
Laribacter,555.0
Latimeria,102.0
Lautropia,195.0
Lawsonia,356.0
Leadbetterella,753.0
Leeuwenhoekiella,555.0
Legionella,1028.0
Leifsonia,39.0
Leishmania,118.0
Lentisphaera,1363.0
Leptosphaeria,45.0
Leptospira,646.0
Leptothrix,316.0
Leptotrichia,3941.0
Leuconostoc,1443.0
Limnobacter,313.0
Listeria,8297.0
Lodderomyces,31.0
Loktanella,35.0
Loxodonta,9.0
Luminiphilus,66.0
Lyngbya,754.0
Lysinibacillus,2057.0
Macaca,91.0
Macrococcus,541.0
Macropus,7.0
Mageeibacillus,2713.0
Magnaporthe,53.0
Magnaporthiopsis,16.0
Magnetococcus,1336.0
Magnetospirillum,2618.0
Mahella,16391.0
Malassezia,246.0
Mannheimia,532.0
Maribacter,561.0
Maricaulis,72.0
Marichromatium,171.0
Marinithermus,121.0
Marinitoga,1395.0
Marinobacter,833.0
Marinomonas,923.0
Mariprofundus,254.0
Maritimibacter,125.0
Marivirga,643.0
Marvinbryantia,46389.0
Megasphaera,35301.0
Meiothermus,494.0
Meleagris,36.0
Melissococcus,470.0
Mesoplasma,150.0
Mesorhizobium,481.0
Mesotoga,790.0
Metallosphaera,54.0
Methanobacterium,1012.0
Methanobrevibacter,5708.0
Methanocaldococcus,757.0
Methanocella,933.0
Methanococcoides,408.0
Methanococcus,1695.0
Methanocorpusculum,1639.0
Methanoculleus,311.0
Methanohalobium,375.0
Methanohalophilus,347.0
Methanolacinia,723.0
Methanopyrus,147.0
Methanoregula,230.0
Methanosaeta,852.0
Methanosalsum,324.0
Methanosarcina,5004.0
Methanosphaera,416.0
Methanosphaerula,275.0
Methanospirillum,277.0
Methanothermobacter,361.0
Methanothermococcus,121.0
Methanothermus,238.0
Methanotorris,205.0
Methylacidiphilum,344.0
Methylibium,227.0
Methylobacillus,270.0
Methylobacter,426.0
Methylobacterium,976.0
Methylocella,56.0
Methylococcus,366.0
Methylocystis,176.0
Methylomonas,407.0
Methylophaga,612.0
Methylosinus,176.0
Methylotenera,263.0
Methyloversatilis,266.0
Methylovorus,205.0
Meyerozyma,73.0
Micavibrio,618.0
Microbacterium,120.0
Microcebus,8.0
Micrococcus,46.0
Microcoleus,540.0
Microcystis,735.0
Microlunatus,166.0
Micromonospora,360.0
Microscilla,1610.0
Microsporum,26.0
Mitsuokella,19506.0
Mobiluncus,1511.0
Monodelphis,41.0
Monosiga,209.0
Moorea,690.0
Moorella,2587.0
Moraxella,286.0
Moritella,219.0
Mucilaginibacter,2012.0
Muricauda,552.0
Mus,48.0
Musa,144.0
Mustela,24.0
Myceliophthora,57.0
Mycobacterium,921.0
Mycoplasma,3193.0
Myotis,23.0
