eggNOG,n,post_prob
NOG06621,1.0,0.013748361430563866
NOG82131,9.0,0.013714275043141632
NOG55052,1.0,0.013616092392189952
NOG81770,1.0,0.013585404931826247
NOG02248,8.0,0.01358427463025772
NOG65486,3.0,0.013566749306861121
NOG23155,1.0,0.013266759662159283
NOG22669,4.0,0.013195833488560975
NOG93222,2.0,0.012997137272853738
NOG22124,4.0,0.012994570507078302
NOG114802,1.0,0.012965443625042716
NOG50520,1.0,0.012926582682268893
COG4294,3.0,0.012869636720252823
NOG102166,1.0,0.012832686123469437
NOG150429,1.0,0.012765161568373595
NOG58807,2.0,0.012683654524072503
NOG83188,1.0,0.012665760867536591
NOG05601,4.0,0.012653831108216577
NOG68089,3.0,0.012609115029441332
NOG80850,1.0,0.012561769638897782
NOG27124,1.0,0.01254409579786813
NOG115976,1.0,0.012394614542489153
NOG112575,2.0,0.012225821055860422
NOG217561,6.0,0.012204186513833074
NOG52954,3.0,0.012161750237826334
NOG108916,1.0,0.012157747208740325
NOG00286,1.0,0.012150805854904663
NOG19440,1.0,0.011945626926636794
NOG86152,2.0,0.011917522769864533
NOG59441,5.0,0.01189903331447987
NOG84141,2.0,0.011818045087202961
NOG15941,4.0,0.011773110054732179
NOG32225,2.0,0.011514680536786687
NOG218665,1.0,0.011504198185934851
NOG27756,10.0,0.011438322284078982
NOG169654,3.0,0.011418158545103188
NOG93649,5.0,0.011346545915776484
NOG83315,1.0,0.011316680240513117
NOG212472,2.0,0.011218209789196257
COG2928,1.0,0.011162578453379951
NOG114453,7.0,0.011149320340026594
NOG80036,1.0,0.011115336739924946
NOG218512,1.0,0.011110754004038105
COG3377,1.0,0.0110361866085566
NOG95351,1.0,0.010589473454490956
NOG163556,1.0,0.01057837239073254
NOG38347,1.0,0.0105252512788588
NOG62787,1.0,0.010510497901412556
NOG217925,2.0,0.010418010440680985
NOG32757,1.0,0.010415923880676513
NOG122649,1.0,0.010415923880676513
COG5518,4.0,0.01039162937835976
NOG221152,1.0,0.010355262852863012
NOG25628,1.0,0.010349856453135223
NOG207557,1.0,0.010311858042334723
NOG183042,1.0,0.010229726565285037
NOG40439,3.0,0.010175649892134124
NOG217360,2.0,0.01012989563536982
NOG63870,1.0,0.010123485506608729
NOG09182,1.0,0.010112009295167377
NOG224460,2.0,0.00997873259942643
COG3745,4.0,0.009943573953570203
NOG223259,1.0,0.009910773005190051
NOG207753,1.0,0.009906571898853609
NOG226584,1.0,0.009869448931536844
NOG90883,1.0,0.009731153867396923
NOG93324,2.0,0.009703748648595687
COG3386,2.0,0.009686390312492457
COG4977,1.0,0.009641014697236048
NOG218608,1.0,0.009622837347044472
NOG50395,1.0,0.00959937842325498
NOG02271,2.0,0.009562037008528255
NOG229027,2.0,0.009538299362818418
NOG192332,1.0,0.009521833963730615
NOG201259,2.0,0.009426967968347997
NOG212600,1.0,0.00941530923495194
NOG130977,1.0,0.00939629817106279
NOG192224,1.0,0.009354601151626962
NOG218824,1.0,0.009353162946366884
NOG75763,4.0,0.009316697160811073
NOG219279,2.0,0.009305006781061095
COG3627,1.0,0.009292644416522137
COG4107,1.0,0.009292644416522137
NOG50641,3.0,0.00924363094091089
NOG112731,1.0,0.009233620434948776
NOG142370,1.0,0.009214559217603483
NOG122300,3.0,0.009179172663272226
NOG58817,1.0,0.009173816092113958
COG1964,4.0,0.009173781619667936
NOG54241,1.0,0.009173657876198784
NOG220498,1.0,0.00913307837355725
NOG99031,1.0,0.00912267477007904
NOG25039,1.0,0.009107531303845406
NOG105617,1.0,0.00904827336475969
NOG213032,1.0,0.00904522879039735
NOG39309,1.0,0.00904334162824061
NOG61355,1.0,0.009038087407615547
NOG04721,1.0,0.009007854557952664
NOG112230,2.0,0.00900599687039662
NOG221177,1.0,0.009002414246750879
NOG80077,1.0,0.008976717152923754
NOG152134,2.0,0.00897442726969497
NOG21481,1.0,0.008971310104819077
NOG66456,2.0,0.008964082145318063
NOG80939,1.0,0.008962979385880372
NOG86715,1.0,0.008954919573607424
NOG208238,1.0,0.008945979725046259
NOG01109,1.0,0.008944372814263978
NOG38254,1.0,0.00894229263619182
NOG195625,1.0,0.008939718432940577
NOG90823,1.0,0.008936661653884044
COG2939,1.0,0.008933073227003891
NOG90503,3.0,0.008932401827488367
NOG215853,1.0,0.008927483409948407
NOG127158,1.0,0.008926374206158333
NOG75475,1.0,0.008921461337626358
NOG170675,1.0,0.008910896408377611
NOG113721,1.0,0.008908725806661941
NOG75137,1.0,0.00890827674551143
NOG05672,7.0,0.00890114240014778
NOG186687,1.0,0.008899978325359843
NOG214340,1.0,0.008898034559320978
NOG17921,1.0,0.008896451218282945
NOG114142,1.0,0.008895415152607694
NOG193260,1.0,0.00889364119670886
NOG181497,3.0,0.008891966873524462
NOG199881,1.0,0.008890633457044677
NOG230314,1.0,0.008888760091691142
NOG00005,1.0,0.008886538154861425
NOG211968,1.0,0.008886375820481905
NOG14040,1.0,0.008885916245165338
NOG202417,1.0,0.008885424888713881
NOG54423,1.0,0.008884805461163676
NOG227366,1.0,0.0088844453381781
NOG42066,1.0,0.008884379979909669
NOG226191,1.0,0.008884139063428564
NOG193884,1.0,0.008882725674792672
NOG223480,1.0,0.008882670286567002
NOG94926,1.0,0.008881379211871165
NOG187255,1.0,0.00888080736415871
NOG55324,1.0,0.008880419067959826
NOG39928,1.0,0.00888023452652697
NOG186322,1.0,0.008879966927479886
NOG82909,1.0,0.008879750461859707
NOG59649,1.0,0.008879539884857015
NOG23334,1.0,0.0088791984265665
NOG117115,1.0,0.008879126654194951
NOG81555,1.0,0.008879030551288173
NOG121362,1.0,0.008878967343230479
NOG24068,1.0,0.008878845847486015
NOG67745,1.0,0.008878734365468217
NOG28988,1.0,0.008878610887180957
NOG224877,1.0,0.008878506271613107
COG4095,1.0,0.008878358767991909
NOG37245,1.0,0.008878232427276669
NOG26200,1.0,0.008878202134583
NOG207341,1.0,0.008878131935864616
NOG07036,1.0,0.008877998634956035
NOG106178,1.0,0.008877989885354404
NOG229250,1.0,0.008877979656927104
COG4109,1.0,0.008877959864907293
NOG01791,1.0,0.008877956655539868
NOG63236,1.0,0.008877945362257332
NOG30300,1.0,0.008877913066545442
NOG54551,1.0,0.008877844786839
NOG64514,1.0,0.008877835764351695
NOG142289,1.0,0.008877805076550241
NOG215400,1.0,0.008877804135919884
NOG37943,1.0,0.008877803995035806
COG5482,1.0,0.008877791887606477
NOG215125,1.0,0.008877722937432742
NOG115849,1.0,0.00887769632362141
NOG78919,1.0,0.008877695222881453
NOG104442,1.0,0.008877683360338447
NOG100777,1.0,0.008877678810147744
NOG209855,1.0,0.008877660224706064
NOG09005,1.0,0.008877658729050058
NOG136050,1.0,0.008877639320692077
NOG68400,1.0,0.008877635818612145
NOG32366,1.0,0.0088776330699349
NOG81494,1.0,0.0088776293025362
NOG100675,1.0,0.008877625204174204
NOG195112,1.0,0.008877610251858545
NOG53110,1.0,0.008877606345958801
NOG00442,1.0,0.008877599507007764
NOG31211,1.0,0.00887759397027157
NOG230678,1.0,0.00887758720530053
NOG16000,1.0,0.008877578800868648
NOG29575,1.0,0.008877571673633556
NOG216630,1.0,0.00887755228552065
NOG59616,1.0,0.008877549445296836
NOG217767,1.0,0.00887754799394312
NOG145175,1.0,0.008877537702764641
NOG103467,1.0,0.0088775309344351
NOG213129,1.0,0.008877530827958063
NOG219963,1.0,0.008877530110737976
NOG99376,1.0,0.008877527661856432
NOG02705,1.0,0.008877526792889261
NOG216202,1.0,0.008877526217987293
NOG14373,1.0,0.008877524474035735
NOG214531,1.0,0.008877523543001193
NOG214778,1.0,0.008877521808625182
NOG37611,1.0,0.008877520734334432
NOG48161,1.0,0.008877515503801113
NOG50364,1.0,0.008877515107209591
COG4923,1.0,0.008877514058210577
NOG62887,1.0,0.008877513654724885
NOG127802,1.0,0.0088775116965839
NOG50733,1.0,0.00887751008183474
NOG110089,1.0,0.008877509092824547
NOG203658,1.0,0.008877508734622246
NOG66984,1.0,0.008877508668739556
NOG231664,1.0,0.008877506445385909
COG0783,1.0,0.008877504902602617
NOG133302,1.0,0.008877503723620343
NOG101911,1.0,0.008877501682568532
NOG69868,1.0,0.00887750046085812
COG4778,1.0,0.00887750046085812
NOG57187,1.0,0.008877498208512514
NOG56737,1.0,0.008877497434252805
NOG164989,1.0,0.008877496885682457
NOG218335,1.0,0.00887749573875833
COG4134,1.0,0.008877493375872996
NOG35518,1.0,0.008877492306496081
NOG40080,1.0,0.00887749144831399
NOG05581,1.0,0.00887749144831399
NOG186326,1.0,0.00887749097433393
NOG94568,1.0,0.008877490793081992
NOG212058,1.0,0.008877490461388485
NOG65845,1.0,0.008877490441284941
NOG203803,1.0,0.008877488631349325
NOG45772,1.0,0.008877488181514485
NOG226853,1.0,0.008877487960573254
NOG97964,1.0,0.008877487549350114
NOG44225,1.0,0.008877487303990426
NOG214379,1.0,0.008877487107173811
NOG110640,1.0,0.008877486690937105
NOG89223,1.0,0.008877486355502529
NOG187628,1.0,0.008877486086348807
NOG86618,1.0,0.008877486076516995
NOG125493,1.0,0.008877485192004672
NOG12619,1.0,0.008877485186080093
NOG95566,1.0,0.008877485086853898
NOG221095,1.0,0.008877485069703614
NOG132629,1.0,0.00887748485461365
NOG128023,1.0,0.008877484695433495
NOG112813,1.0,0.008877484613359068
NOG133830,1.0,0.008877484342105032
NOG31711,1.0,0.008877484051000957
NOG216997,1.0,0.008877483775640961
NOG05587,1.0,0.008877483735577837
NOG221937,1.0,0.008877483463317569
NOG128210,1.0,0.008877483258055588
NOG195561,1.0,0.008877483146236773
NOG22172,1.0,0.008877483146236773
NOG212338,1.0,0.008877482864630479
NOG80597,1.0,0.00887748282358417
NOG50602,1.0,0.00887748278886225
NOG54751,1.0,0.008877482659652295
NOG02399,1.0,0.008877482526273735
NOG214072,1.0,0.008877482496801734
COG1786,1.0,0.008877482349038398
NOG50430,1.0,0.008877482349038398
NOG84969,1.0,0.008877482323420912
NOG220637,1.0,0.008877482180219496
NOG130759,1.0,0.008877482126412184
NOG109025,1.0,0.008877481991423809
NOG105923,1.0,0.008877481823480466
NOG114482,1.0,0.008877481793732395
NOG91082,1.0,0.008877481758912165
NOG99384,1.0,0.008877481753189156
NOG97130,1.0,0.008877481727917287
NOG71646,1.0,0.008877481709339271
NOG61265,1.0,0.008877481693175109
NOG49848,1.0,0.008877481644908237
NOG04670,1.0,0.008877481614905924
NOG45834,1.0,0.008877481613888853
NOG100026,1.0,0.008877481591517378
NOG223851,1.0,0.008877481559478147
NOG74398,1.0,0.008877481517575569
NOG24680,1.0,0.008877481438846804
NOG31224,1.0,0.008877481392225696
NOG30602,1.0,0.008877481391095255
NOG54696,1.0,0.008877481362034744
NOG113534,1.0,0.00887748134826551
NOG01098,1.0,0.008877481337140742
NOG203258,1.0,0.00887748133047023
NOG217920,1.0,0.008877481277992772
NOG203014,1.0,0.008877481253463965
NOG86610,1.0,0.008877481249221345
NOG81783,1.0,0.008877481248925349
NOG81138,1.0,0.00887748124303616
NOG119151,1.0,0.008877481238571835
NOG203100,1.0,0.008877481227145604
NOG219355,1.0,0.00887748121332599
NOG116891,1.0,0.00887748121097076
NOG215787,1.0,0.008877481210574155
NOG197846,1.0,0.008877481208529499
NOG103135,1.0,0.008877481200880477
NOG226935,1.0,0.008877481199268658
NOG01265,1.0,0.008877481194730663
NOG90581,1.0,0.008877481189006105
NOG27115,1.0,0.008877481182507252
NOG103270,1.0,0.008877481181288087
NOG10129,1.0,0.00887748117989657
NOG57433,1.0,0.00887748117608359
NOG151333,1.0,0.008877481175614916
NOG10894,1.0,0.008877481172462127
NOG31267,1.0,0.008877481168748305
NOG180862,1.0,0.008877481166311986
NOG168824,1.0,0.008877481165732391
NOG230122,1.0,0.00887748116475708
NOG111908,1.0,0.008877481162880481
NOG92040,1.0,0.008877481162373711
NOG75786,1.0,0.008877481162289334
NOG40600,1.0,0.008877481161602058
NOG190751,1.0,0.008877481159814193
NOG102838,1.0,0.008877481159797217
NOG59818,1.0,0.008877481159538193
NOG214445,1.0,0.008877481158894618
NOG214388,1.0,0.008877481157838252
NOG102810,1.0,0.008877481157677228
NOG194063,1.0,0.008877481157631536
NOG17343,1.0,0.008877481157438336
NOG225180,1.0,0.008877481157438336
NOG17863,1.0,0.008877481156560169
NOG34046,1.0,0.008877481156269738
NOG209896,1.0,0.008877481155933512
NOG100758,1.0,0.008877481155628218
NOG19578,1.0,0.008877481155192936
NOG135250,1.0,0.008877481155112317
NOG185754,1.0,0.008877481153212546
NOG215404,1.0,0.008877481152645621
NOG216759,1.0,0.008877481152559881
NOG185137,1.0,0.00887748115234468
NOG97799,1.0,0.008877481152089134
NOG80136,1.0,0.008877481151935132
NOG30592,1.0,0.008877481151591855
COG4359,1.0,0.008877481151467777
NOG63503,1.0,0.008877481151263696
NOG214390,1.0,0.008877481151155326
NOG204910,1.0,0.008877481150961881
NOG52357,1.0,0.008877481150941911
NOG56509,1.0,0.008877481150834369
NOG190635,1.0,0.008877481150827355
NOG215808,1.0,0.008877481150815277
NOG181550,1.0,0.008877481150747874
NOG225666,1.0,0.008877481150660348
NOG117364,1.0,0.008877481150660348
NOG104378,1.0,0.008877481150628148
NOG81565,1.0,0.008877481150615854
NOG102930,1.0,0.008877481150573912
NOG106876,1.0,0.008877481150572204
NOG143964,1.0,0.008877481150565279
NOG49420,1.0,0.008877481150554681
NOG218697,1.0,0.008877481150534976
NOG18438,1.0,0.008877481150500131
NOG82380,1.0,0.008877481150477633
NOG229119,1.0,0.008877481150471525
NOG10992,1.0,0.008877481150458767
NOG214803,1.0,0.008877481150437846
NOG224089,1.0,0.008877481150435247
NOG11968,1.0,0.008877481150429085
NOG103445,1.0,0.008877481150427155
NOG149731,1.0,0.008877481150426251
NOG217164,1.0,0.008877481150421947
NOG218043,1.0,0.008877481150418505
COG1930,1.0,0.00887748115040834
NOG28760,1.0,0.008877481150407783
NOG220029,1.0,0.008877481150406567
NOG226377,1.0,0.008877481150405774
NOG39412,1.0,0.008877481150402745
NOG230380,1.0,0.008877481150397413
NOG76640,1.0,0.008877481150393943
NOG219502,1.0,0.008877481150392814
NOG216076,1.0,0.008877481150387948
NOG220739,1.0,0.008877481150387948
NOG88572,1.0,0.00887748115038314
NOG217705,1.0,0.008877481150381481
NOG215937,1.0,0.008877481150377875
NOG26755,1.0,0.008877481150376117
NOG30021,1.0,0.008877481150374487
NOG207339,1.0,0.008877481150374199
COG5614,1.0,0.008877481150371921
NOG97882,1.0,0.008877481150371878
NOG215958,1.0,0.00887748115037026
COG3330,1.0,0.008877481150369822
NOG49382,1.0,0.008877481150369638
NOG118472,1.0,0.008877481150369184
NOG79336,1.0,0.008877481150369177
NOG96207,1.0,0.008877481150369114
NOG110314,1.0,0.008877481150368636
NOG215292,1.0,0.008877481150368571
NOG38044,1.0,0.008877481150367114
NOG19829,1.0,0.00887748115036689
NOG46721,1.0,0.008877481150366691
COG3945,1.0,0.008877481150366585
NOG57111,1.0,0.008877481150366387
NOG60444,1.0,0.008877481150366233
NOG102591,1.0,0.0088774811503662
NOG114243,1.0,0.008877481150366165
COG3828,1.0,0.00887748115036615
NOG90006,1.0,0.008877481150366138
NOG198392,1.0,0.008877481150366134
NOG04260,1.0,0.008877481150366125
NOG63666,1.0,0.008877481150366122
NOG227397,1.0,0.008873386727170198
NOG126134,1.0,0.008872880780520828
NOG20342,1.0,0.008872379514138877
NOG103041,1.0,0.008870731137747
NOG183393,1.0,0.008869845456414623
NOG82955,1.0,0.008868898903478657
NOG107277,1.0,0.008866287195980975
NOG219939,1.0,0.008865370035016218
NOG86713,1.0,0.008864702017939796
NOG47954,1.0,0.008862393326775575
NOG152537,1.0,0.008860662795327934
NOG212180,1.0,0.00885955102278726
NOG216783,1.0,0.008858060207823917
NOG03135,1.0,0.00885723231979134
NOG157919,1.0,0.008857005025344079
NOG82133,1.0,0.00885613020976352
NOG61821,1.0,0.008855819624921482
NOG71303,1.0,0.008855597719741155
NOG103982,1.0,0.008854332970977779
NOG186240,1.0,0.008853978367607877
NOG190468,1.0,0.008853746425641391
COG3542,1.0,0.008853277619869065
NOG228804,1.0,0.008853021477268528
NOG33406,1.0,0.008851845291985874
NOG109220,1.0,0.008851551230532
NOG105419,1.0,0.008851233497304632
NOG77710,2.0,0.008851015721903187
NOG202142,1.0,0.008850869930125621
NOG184517,1.0,0.008850691664755137
NOG221250,1.0,0.008850662314811516
NOG130896,1.0,0.008849973152925374
COG0027,1.0,0.008849550906886173
NOG137387,1.0,0.008849281096126243
NOG82274,1.0,0.008849156202495734
NOG199779,1.0,0.00884913625385768
NOG59834,1.0,0.008849122668555552
NOG79729,1.0,0.008848976033131721
COG0170,1.0,0.00884890187524308
NOG81656,1.0,0.008848811808647898
NOG28918,1.0,0.008848806793714322
NOG166308,1.0,0.008848805510051898
COG0649,1.0,0.00884876495292066
NOG102470,1.0,0.008848739424368493
NOG231654,1.0,0.008848731610213984
NOG12065,1.0,0.008848679874189655
NOG192710,1.0,0.00884861244960697
NOG65917,1.0,0.008848552520836241
NOG118652,1.0,0.008848547524552955
NOG154375,1.0,0.008848537562246914
NOG54991,1.0,0.008848522159060736
NOG217983,1.0,0.00884851428736683
NOG58262,1.0,0.008848460005301272
NOG102101,1.0,0.008848419941481807
NOG78958,1.0,0.008848399226878715
NOG150080,1.0,0.008848389922306906
NOG150050,1.0,0.00884838309427378
NOG113900,1.0,0.008848380930777262
NOG38636,1.0,0.008848378470202936
COG2362,1.0,0.00884836427531371
NOG01344,1.0,0.00884835666941976
NOG08189,1.0,0.008848355951637677
NOG89281,1.0,0.008848331509046082
NOG109980,1.0,0.008848320434470647
NOG09223,1.0,0.008848316666361032
NOG80413,1.0,0.008848316666361032
NOG85664,1.0,0.008848315664117158
NOG34394,1.0,0.008848307243124815
NOG102795,1.0,0.008848306046280164
NOG215274,1.0,0.008848283993392565
NOG01294,1.0,0.008848278273769569
NOG193242,1.0,0.008848277078432797
NOG06161,1.0,0.008848264858492431
NOG89875,1.0,0.008848257855328945
NOG134631,1.0,0.008848240585750148
NOG26352,1.0,0.008848238255992676
NOG177203,1.0,0.008848231720799467
NOG135928,1.0,0.008848224240292073
NOG188495,1.0,0.008848220669399933
NOG66292,1.0,0.008848213400518647
NOG117773,1.0,0.008848208522361092
NOG220617,1.0,0.008848206979059404
NOG215108,1.0,0.008848195094045478
NOG55560,1.0,0.008848191564002565
NOG205025,1.0,0.008848191237700927
NOG212698,1.0,0.008848189915874135
NOG79533,1.0,0.00884818886295771
NOG110429,1.0,0.008848182819239738
NOG15927,1.0,0.008848180348102735
NOG220481,1.0,0.008848176953583541
NOG07414,1.0,0.008848173636108464
NOG27509,1.0,0.00884817102480127
NOG214863,1.0,0.008848170620146983
COG5581,1.0,0.008848167643669443
NOG205919,1.0,0.008848166963068298
NOG224369,1.0,0.008848166692717726
NOG33902,1.0,0.00884816470477602
NOG224894,1.0,0.008848163555980625
NOG08793,1.0,0.008848163155440333
NOG229465,1.0,0.008848162647293791
NOG213155,1.0,0.008848161989574476
NOG62930,1.0,0.008848161867819965
NOG216019,1.0,0.008848161867819965
NOG115999,1.0,0.008848160517582176
NOG212715,1.0,0.00884816016871317
NOG78326,1.0,0.00884816007154684
NOG228077,1.0,0.008848158544455663
NOG219285,1.0,0.008848157656840903
NOG40979,1.0,0.008848157354845261
NOG133566,1.0,0.008848157339444706
NOG208453,1.0,0.008848157075277668
NOG16652,1.0,0.008848156907416038
NOG06039,1.0,0.008848155938658859
NOG82516,1.0,0.008848155557393116
COG4594,1.0,0.00884815521665084
NOG224776,1.0,0.008848155196632948
NOG00483,1.0,0.00884815476877479
NOG222427,1.0,0.008848154753457073
NOG154146,1.0,0.008848154693262594
NOG218300,1.0,0.008848154651834205
COG1470,1.0,0.008848154429380072
NOG154747,1.0,0.008848154323254464
NOG186890,1.0,0.008848154166516901
NOG220174,1.0,0.008848154050512848
NOG212266,1.0,0.008848153769009296
NOG82605,1.0,0.008848153723575175
NOG41161,1.0,0.008848153468083856
NOG212164,1.0,0.008848153204693893
NOG10475,1.0,0.008848152997025753
NOG114340,1.0,0.00884815297652276
NOG101167,1.0,0.008848152827373619
NOG142708,1.0,0.008848152512030815
NOG212693,1.0,0.008848152494358622
NOG146624,1.0,0.008848152486979026
NOG223619,1.0,0.008848152472690508
NOG112057,1.0,0.008848152320368815
NOG09998,1.0,0.008848152234061555
NOG87777,1.0,0.008848152180153116
NOG157378,1.0,0.00884815212626046
NOG220615,1.0,0.008848152124286975
COG3863,1.0,0.00884815203407041
NOG66955,1.0,0.00884815197889169
NOG154723,1.0,0.008848151961995884
NOG228137,1.0,0.008848151893340686
NOG39622,1.0,0.008848151871594148
NOG131159,1.0,0.008848151858048431
NOG228713,1.0,0.008848151842553307
NOG150125,1.0,0.008848151796609747
NOG53980,1.0,0.008848151779410297
NOG212335,1.0,0.008848151769808932
NOG201434,1.0,0.008848151767151431
NOG98312,1.0,0.008848151729893287
NOG31059,1.0,0.008848151717883668
NOG90514,1.0,0.008848151698795369
COG1169,1.0,0.008848151643352424
NOG213655,1.0,0.008848151638799307
NOG219953,1.0,0.00884815163858313
NOG133404,1.0,0.008848151638211203
NOG224435,1.0,0.008848151636567088
NOG01310,1.0,0.00884815160492823
NOG111079,1.0,0.008848151586925585
NOG218141,1.0,0.00884815158049369
NOG223585,1.0,0.0088481515800818
NOG103849,1.0,0.008848151576754715
