eggNOG,n,post_prob_Firmicutes,post_prob_Gamma
NOG214446,1.0,0.006835109193373343,0.006924690550802609
NOG225792,1.0,0.006891743698454336,0.006924520346878657
NOG55740,1.0,0.006833315143207838,0.0069245203367839115
NOG71784,1.0,0.0068357628522780775,0.006924520325281836
NOG101912,1.0,0.0068332889411496615,0.006924520323572346
NOG05386,2.0,0.006745044809651411,0.006901607931810101
NOG124938,2.0,0.006721004347307822,0.006901598299209966
NOG105001,1.0,0.0068107475709379035,0.0069015979445297936
NOG122377,1.0,0.0068123513635725925,0.006901597891999053
NOG150004,1.0,0.008603374556798033,0.006878819398991455
NOG50581,3.0,0.006612015960481551,0.006878760275201688
NOG113900,2.0,0.006698918118930928,0.0068787511855882355
NOG155223,1.0,0.0067898734941623145,0.006878750820406556
NOG170617,1.0,0.0067996774699044535,0.0068787508148013725
NOG225044,1.0,0.0066544827825551905,0.0068714519490812856
NOG109842,2.0,0.06884042071192455,0.006868650690146038
NOG65946,10.0,3.4432395051464935e-06,0.006867417892514895
NOG64166,1.0,0.0070671344544295705,0.006856036819195052
NOG79938,1.0,0.006765821499794386,0.006855988669096169
NOG220421,1.0,0.00676563725204051,0.006855979054132768
NOG224106,1.0,0.006743671460056061,0.006834291680270205
NOG05862,1.0,0.006848281164732784,0.006833350489980637
NOG116303,1.0,0.006770086347230728,0.006833304079548998
NOG104357,1.0,0.006753857365923121,0.006833282548930714
NOG214066,2.0,0.006654409274774602,0.006833282292686328
NOG50360,1.0,0.00674359582620127,0.006833281798191693
COG2269,2.0,0.006662396103936959,0.006833281744172868
NOG130180,1.0,0.004204482956399948,0.006814820920117861
COG4662,1.0,0.00672091924723788,0.006812017271355239
NOG119155,1.0,0.006724966087763608,0.0068107456141822155
NOG93106,1.0,0.02874366747288647,0.006810667581104785
NOG153771,2.0,0.006632366935559647,0.0068106640282617524
NOG67391,1.0,0.006720912990571031,0.006810659345402331
NOG45646,1.0,0.0067209242146618895,0.006810659281036312
NOG201128,1.0,0.006676580770064065,0.006808768037114301
NOG168348,1.0,0.0069277498290563075,0.006788188920344727
NOG06762,1.0,0.006698938241923825,0.006788144362917423
NOG12592,1.0,0.006860237061196288,0.006788113819838357
NOG26398,2.0,0.0070558584468156955,0.006788112272244853
NOG130111,1.0,0.006885279719868686,0.006788111439861242
NOG181053,1.0,0.006701135412451065,0.006788111285944557
NOG75992,1.0,0.006698675654515533,0.006788111177779623
NOG222768,1.0,0.00663390778904028,0.006783506630297845
NOG79045,1.0,0.006668740591361372,0.006770308929503805
NOG42353,2.0,0.006637247365658489,0.006767007092429134
NOG90187,2.0,0.006588545557995808,0.006766601147445591
NOG107570,1.0,0.006741362181419011,0.0067656393340962745
NOG140144,1.0,0.006676481096512096,0.00676563732441453
NOG23687,2.0,0.008008111280153603,0.006765637232057722
NOG196859,2.0,0.006588529107623235,0.006765637225383254
NOG14473,1.0,0.0066766411713160825,0.006765637225285182
NOG228929,1.0,0.006437284750370603,0.00676008060026327
NOG230004,1.0,0.006708526157916683,0.006743237180106922
NOG30155,1.0,0.006712580883626918,0.00672092412143199
NOG120685,1.0,0.0066323386401358755,0.0067209114918772225
NOG225535,1.0,0.006632629391237628,0.006720911100040036
NOG110475,1.0,0.0066327535890695405,0.006720910820212353
NOG216881,1.0,0.006937437523303664,0.0067209108087341145
NOG54175,1.0,0.006634013731402255,0.00672091079793657
NOG51889,1.0,0.006643826296304114,0.006720910787466719
NOG219381,1.0,0.006654371097865325,0.006720910787259918
NOG215217,9.0,0.00011260564851121975,0.006713455853639084
NOG67516,1.0,0.004021754799925866,0.006710139186270004
NOG31811,2.0,0.006588887377370459,0.006698758090862118
NOG107705,1.0,0.02179989775567677,0.0066986579856247045
NOG229767,3.0,0.006437278146640661,0.006698657838742303
COG2329,4.0,0.0019445936697178247,0.006696501507291095
NOG105579,1.0,0.006916969486307047,0.006676479266706253
NOG91724,1.0,0.02793390823420911,0.006676478378883445
NOG02857,1.0,0.007140480029233437,0.006676478057970705
NOG217021,2.0,0.006502333883655793,0.006676478048506632
NOG193727,1.0,0.006501672253015584,0.006676478040394686
NOG10977,2.0,0.0065002280224621435,0.006667640304589113
NOG220316,3.0,0.006412521243942571,0.006654380656988181
NOG211623,1.0,0.007367375711879152,0.006654375360088068
COG3318,1.0,0.006566668679300094,0.006654373538358928
NOG62549,2.0,0.006500622694271883,0.006654371246050216
NOG13228,1.0,0.006566751467987363,0.006654371236276235
NOG109483,1.0,0.006566978064430282,0.006654371212933549
NOG20995,1.0,0.006577701524797495,0.006654371206443475
COG4959,1.0,0.006577701524797495,0.006654371206443475
NOG89576,1.0,0.0068912688867689255,0.006654371206104598
NOG222280,1.0,0.006544970851312682,0.006632352675795795
NOG40282,1.0,0.006763310353996975,0.006632345272778623
NOG209424,1.0,0.006545243097532041,0.006632339028367578
NOG113675,1.0,0.006550930976876701,0.006632337392770662
NOG181962,1.0,0.00654492302589865,0.006632337091954511
NOG08068,1.0,0.006536721074924105,0.006629651945264353
NOG107368,1.0,0.0038731505574625532,0.00661103990689052
NOG83126,1.0,0.0065233831485213,0.006610377556041708
NOG117480,2.0,0.006437655169274543,0.006610375445127075
NOG212617,2.0,0.006437263269374357,0.006610375432673936
NOG231749,1.0,0.0038946251755518383,0.006602372967767043
NOG224712,1.0,0.0065093415754910325,0.006588490101494218
NOG66247,2.0,0.006476810537598408,0.0065884881256540045
NOG214138,1.0,0.006550655747866984,0.00658848667210953
NOG111104,1.0,0.006501966305175886,0.006588486023531482
COG4812,3.0,0.0063313644105140975,0.006588486022435861
COG2939,3.0,0.006204228126611797,0.006579002795138293
NOG105209,1.0,0.006513157676415203,0.006568948906818977
NOG114369,1.0,0.006480142922050268,0.006566766152901029
NOG201844,2.0,0.006394698203304591,0.006566668751368615
NOG107257,1.0,0.006696619698738532,0.006566668711114609
NOG229027,2.0,0.00953829936281842,0.006555418996950171
NOG112460,1.0,0.006458820349716486,0.0065472869492644225
NOG154970,1.0,0.006544719860523096,0.006545145772533792
COG4551,1.0,0.006458660231580801,0.006545007616603137
NOG220056,1.0,0.0064847033139568775,0.006544960556705578
NOG105626,1.0,0.006458829676349423,0.006544923026504594
NOG79270,1.0,0.006458653844003317,0.00654492298285589
NOG106696,1.0,0.0038723376290392335,0.0065447055264665245
NOG144632,1.0,0.00643771187153389,0.006523575380018202
NOG57912,1.0,0.0065404353748517744,0.0065232514683694846
NOG206665,2.0,0.006352404224380088,0.006523250731993624
NOG70469,1.0,0.0064381306035326295,0.006523249085067173
NOG96309,1.0,0.006353286672532653,0.006523249036899828
NOG188928,1.0,0.006439664054322205,0.006523248947927963
NOG212669,4.0,0.006186030483599682,0.006523248886836461
NOG148431,1.0,0.00672217502405956,0.006501651772724605
NOG104831,2.0,0.006358211057235302,0.006501649913419468
NOG106767,1.0,0.0065447600447536974,0.00650164800901111
NOG212780,4.0,0.006165650941029634,0.006501647142914598
NOG90204,4.0,0.006165556574684065,0.006501646542115915
NOG75074,1.0,0.006416010402664032,0.0065016461773470535
COG4765,4.0,0.0061768510945934465,0.006501646155707826
NOG19842,3.0,0.006166847806203812,0.006501646104722029
NOG56159,1.0,0.006415981053852675,0.006501646103340906
NOG21419,2.0,0.006207376846640622,0.00648386293432313
NOG83328,4.0,0.00035480343159393344,0.00648272992392558
NOG67487,4.0,0.006197218472723334,0.006480114827385723
NOG92789,4.0,0.00615611987491472,0.006480114611859614
NOG80357,4.0,0.006146899421819809,0.0064801144189008215
NOG220131,2.0,0.006507745463879911,0.006480114409623914
NOG90489,1.0,0.006394980399439041,0.006480114399789599
NOG104138,4.0,0.0061509865332198925,0.006480114389521989
NOG24803,3.0,0.02104592171466913,0.006480114381887277
NOG220827,2.0,0.006310559799244789,0.006480114381194238
NOG39497,2.0,0.009896121974035664,0.006480114381037065
NOG115036,2.0,0.006310438495952697,0.006480114381007868
NOG29832,1.0,0.030131902421423894,0.006473952357856008
NOG109958,2.0,0.006292242199485243,0.0064603845121775
COG3439,2.0,0.006124730299233922,0.0064588111037735384
NOG212615,4.0,0.006125978452974658,0.0064586911835456465
NOG72854,1.0,0.006815000686352803,0.006458685899589401
NOG84455,1.0,0.0061247468078839155,0.0064586816303146746
NOG98401,4.0,0.006133138970779153,0.0064586550192022064
NOG181753,1.0,0.007209146455995587,0.0064586537839970036
NOG98736,1.0,0.006376288428342697,0.006458653563254729
NOG109274,4.0,0.006124729221673272,0.006458653546131352
NOG113390,1.0,0.006830625188901182,0.006458653534928669
NOG211684,4.0,0.006125615128732834,0.006458653526828594
NOG231631,1.0,0.006478250459428324,0.006458653521123864
NOG226743,2.0,0.00628951602610757,0.006458653511428725
NOG78998,1.0,0.006353115251310869,0.006455541763978668
NOG115453,5.0,0.00016068571631885106,0.006442562546907302
NOG218012,1.0,0.006889713224014179,0.0064378058944638645
NOG128811,2.0,0.0062696974532608935,0.00643726456588902
NOG212207,1.0,0.00635279017439226,0.00643726349147901
NOG61265,3.0,0.006104438951904387,0.006437263419975125
NOG40439,3.0,0.010175649892134124,0.0064372632994208175
COG3084,1.0,0.006352404016861008,0.00643726325463967
NOG231510,1.0,0.006352430442794268,0.006437263254157385
NOG182428,1.0,0.006540981054472829,0.006437263251266135
NOG39513,2.0,0.006233045089045735,0.006423748731806951
NOG218608,1.0,0.009622837347044472,0.006416592125527816
COG2975,4.0,0.006088953933143243,0.006416017148638286
NOG26420,1.0,0.00635753152924184,0.0064159680925426855
NOG218771,2.0,0.00624893763211411,0.006415959169746701
NOG17682,2.0,0.006348047332172943,0.0064159488380311795
NOG99270,1.0,0.006087610943169335,0.006415943780727163
NOG29581,1.0,0.006331778145436536,0.00641594347679895
NOG64261,1.0,0.006337396379742624,0.006415943440225413
COG4499,4.0,0.006084449340565539,0.006415943386925486
COG1099,1.0,0.006331392682643194,0.006415943377130926
NOG18039,2.0,0.0062338305094232,0.006398277697288072
NOG110660,1.0,0.006325014728816441,0.006395215785877355
NOG220237,1.0,0.0063211186347632035,0.006394717772629974
NOG65614,1.0,0.006310522451041896,0.00639469385326579
COG0645,3.0,0.007032407698185453,0.0063946937967846494
NOG54289,1.0,0.0063104616650362525,0.006394693670716891
COG3825,4.0,0.00607080529923492,0.006394693659698983
NOG77418,1.0,0.004016256528941832,0.006382874000489417
NOG132867,1.0,0.006289964906893976,0.0063739780491629296
NOG39309,2.0,0.006322867333540641,0.006373769033996719
NOG213800,1.0,0.006293681628523022,0.006373524169187076
NOG144983,2.0,0.00620659483244048,0.006373514237802781
NOG47901,1.0,0.006268792321951189,0.006352406376247593
NOG185411,1.0,0.006268655944396353,0.006352403908381166
NOG28611,1.0,0.006270439090508838,0.0063315481385866745
NOG193807,1.0,0.006300496491442726,0.006331395638158164
NOG22655,2.0,0.0061678670618143935,0.00633138090090732
NOG209454,1.0,0.015414693491920366,0.006331363801007491
NOG53009,2.0,0.006165526479869389,0.0063313631655380325
NOG78691,2.0,0.006170781256125543,0.006312683896509796
NOG145962,3.0,0.006064058328530035,0.00631046447962965
NOG136125,2.0,0.006145333745258125,0.006310392761474772
NOG42473,2.0,0.006145600604667398,0.006310392188760146
NOG127913,1.0,0.006227198668876832,0.006310391800054171
NOG109097,2.0,0.006801084319528632,0.006290277652716743
NOG70359,1.0,0.006206970267221994,0.006289497926933159
NOG231040,1.0,0.00635052774415498,0.0062894895352574925
NOG104112,1.0,0.006207099756002549,0.006289489457319242
NOG75476,1.0,0.006207099756002549,0.006289489457319242
NOG182016,2.0,0.006104437704375657,0.0062686561886054
NOG80948,1.0,0.006186098533615039,0.006268656073120619
NOG45216,2.0,0.006003997168840662,0.006249818881503167
NOG19010,1.0,0.0061656594358308345,0.0062479469789251466
COG5306,1.0,0.006739045078717868,0.006247891199871354
NOG70459,2.0,0.006085323215361949,0.006247891012086183
NOG73576,3.0,0.006004170675472436,0.006247890973903301
NOG58998,1.0,0.0061451721571626925,0.0062416610538566075
NOG206790,1.0,0.006423204187591728,0.0062272149486747785
NOG216513,1.0,0.006147379569018761,0.0062271947687825655
NOG145652,1.0,0.008328140877804537,0.006227194392996296
NOG35059,1.0,0.0061547948879367865,0.006227194342772154
NOG216213,1.0,0.00614508862893798,0.006227194334561066
NOG118798,1.0,0.0050394836796037465,0.006213299215485126
NOG225852,1.0,0.006124818009036906,0.006208607094372365
NOG214417,1.0,0.006487370434973523,0.0062069968262869115
NOG38209,1.0,0.006127795841840651,0.0062066561034495255
NOG141262,2.0,0.006154700980847225,0.006206621759560146
NOG105469,2.0,0.006044900341095491,0.0062065675914142115
NOG154023,1.0,0.006127818677741957,0.006206565894334697
NOG219302,2.0,0.006053349610640862,0.006206565851562483
NOG88737,3.0,0.0037631026518329244,0.0061928324195379475
NOG169934,2.0,0.0061869474402972136,0.006186007888606394
NOG116473,1.0,0.006189292804184818,0.006186006093473144
NOG63891,1.0,0.006108447803022357,0.006186005279306206
NOG63319,1.0,0.006104527259533266,0.00618600527917327
NOG10513,1.0,0.0061106244953554115,0.00618600527847838
NOG116515,3.0,0.005945621144755816,0.0061860052780559425
NOG18556,5.0,0.00648220440766135,0.006185502275308593
NOG73447,3.0,0.0007620209933667628,0.006170223006164546
NOG218936,5.0,0.005134933628778386,0.006166711863858676
NOG107555,1.0,0.009643756387147932,0.006165561494675804
COG3471,1.0,0.006129366947757778,0.006165518075876214
NOG42402,4.0,0.005846806180302492,0.006165512518414047
NOG81563,1.0,0.006970069469426257,0.0061655124203968455
NOG110294,1.0,0.005995398102280116,0.00615301280264384
NOG134930,3.0,0.0030710253726150146,0.006150320332638381
NOG138028,1.0,0.010950381337236685,0.006147023944510801
NOG23458,2.0,0.00621136944496601,0.0061451135051394275
NOG42040,2.0,0.005984214236550121,0.006145094974879025
NOG199973,2.0,0.005985498888833236,0.0061450879814037825
NOG126388,1.0,0.006075050771958058,0.006145087007538498
NOG157967,2.0,0.006181367616834675,0.00614508698392375
NOG225749,4.0,0.005750415265875943,0.006135956376122611
NOG213588,1.0,0.003896755765832922,0.0061324000430713465
NOG84365,2.0,0.006126818108994322,0.006124805583807185
NOG88650,1.0,0.00605047557510768,0.006124741764198661
NOG55069,1.0,0.0060439855508306935,0.006124741091581658
NOG18502,1.0,0.00604471427453703,0.006124734946593742
NOG118034,2.0,0.005965569887418818,0.006124729800966555
NOG108392,1.0,0.00571704987237299,0.0061181671551360246
NOG02398,1.0,0.0060248976017271225,0.006104662459374675
NOG05201,3.0,0.00586707337807995,0.006104442371425053
NOG86179,1.0,0.00928778927259574,0.0061044379475141885
NOG229770,3.0,0.0058661317031711065,0.006104437749786972
NOG132665,2.0,0.0020757045010170684,0.0060932129876268655
NOG75213,2.0,0.005848492107054722,0.006089023030730333
NOG03116,2.0,0.00592505430661851,0.0060846708896879894
NOG24939,1.0,0.006007443013192869,0.006084213869111618
NOG92740,1.0,0.006004018514877342,0.006084213376119983
NOG214254,1.0,0.005990508093968929,0.006065834560301864
NOG99714,1.0,0.005988919465566003,0.006064056781199366
NOG109099,2.0,0.0059051849115959645,0.0060640561085438536
NOG15392,5.0,0.0011350138382172786,0.006059963635386658
NOG218188,2.0,0.0058856032398221314,0.006044701733975972
NOG100996,1.0,0.005964363814864007,0.006043966507490671
NOG46764,1.0,0.006054089087979009,0.0060439652279369845
NOG42653,4.0,0.005731864908708817,0.006043964308227433
NOG14896,9.0,0.00036817545060437103,0.006039304169906182
COG1149,3.0,0.005714408209214205,0.006023963809590051
NOG15992,2.0,0.005876419858816421,0.0060239420945410824
COG3107,1.0,0.004895271243532717,0.006020162681871869
NOG215863,4.0,0.0007233375188222197,0.0060075186081734976
NOG02960,2.0,0.0059329780602985155,0.00600408309622674
NOG88972,2.0,0.005870689986073524,0.0060039804301316975
NOG07008,1.0,0.005937421127658451,0.0060039798875979105
NOG84831,1.0,0.003951129825501202,0.0059902763105733
NOG203370,1.0,0.005905314966591139,0.0059881999195299535
NOG16933,2.0,0.005863112672289454,0.005985108740715675
NOG06002,1.0,0.006026326882157596,0.005984488664702393
NOG32916,2.0,0.005830195174733461,0.005984174368655589
NOG94561,1.0,0.006113145528690131,0.005984088955820375
NOG218436,1.0,0.014576009996441788,0.005984086946801247
NOG16683,1.0,0.005907695125953336,0.0059840863561860394
NOG107766,3.0,0.006126218666172569,0.005984086355453535
NOG135262,1.0,0.006008035381407437,0.005984086349627864
NOG111835,1.0,0.005664708894321561,0.005974849782573624
NOG137218,1.0,0.005925093232741747,0.0059669373179072685
NOG220468,1.0,0.006893731522292366,0.005965834910505039
NOG143288,1.0,0.005889388931283209,0.005965272736662054
NOG179245,2.0,0.005807979430482421,0.005964291547220054
NOG153911,2.0,0.005808002488357492,0.005964286136210138
NOG28165,2.0,0.005808163321273922,0.005964262209999027
NOG189278,1.0,0.005885697177752816,0.005964258445276048
NOG178586,2.0,0.005807972197090942,0.005964258360460204
NOG00398,1.0,0.005791073582533265,0.005953866867832931
NOG10471,1.0,0.005866752968077491,0.005944523293847418
NOG196137,1.0,0.005897132078844824,0.005944509461323178
NOG93962,1.0,0.008393158121465011,0.005944499805483572
COG3220,1.0,0.005874278591297364,0.005944495788982724
NOG190939,1.0,0.018494842443472624,0.005944495685256019
NOG50010,2.0,0.005798455777088754,0.005944495680588057
NOG86700,1.0,0.0058339321541583606,0.005930046247580057
NOG39885,1.0,0.005846758853249039,0.005924804561676933
NOG80850,1.0,0.01256176963889778,0.005924804539923294
NOG22311,2.0,0.005794455712250383,0.005924798611018895
NOG81819,1.0,0.005846655821437157,0.005924798094473485
NOG220253,2.0,0.005586368582877534,0.00590890023430723
NOG196723,1.0,0.005827412050365957,0.005905190593244864
NOG127183,1.0,0.0058276402031537215,0.005905168467752247
NOG223293,3.0,0.08798775714829994,0.005885616610383648
NOG114712,1.0,0.005808379966249835,0.005885609048982957
NOG117237,2.0,0.00598845045749889,0.005885597932466993
NOG30175,1.0,0.005813704371902004,0.005885597578939767
NOG133468,1.0,0.005788720172523828,0.005870103374715614
NOG72780,1.0,0.02105221493342497,0.00586616173698594
NOG217231,2.0,0.007201934960261694,0.005866116765237038
NOG29203,2.0,0.005712369169764746,0.005866114867164493
NOG21645,1.0,0.009881188770057508,0.005866099719874729
NOG85378,1.0,0.006772992808577711,0.0058660953883348105
NOG57752,1.0,0.005828864504522612,0.0058660942655863685
NOG59477,1.0,0.0057911408887467725,0.005866094017550647
NOG215676,1.0,0.005788772644438803,0.005866093853498498
NOG207486,1.0,0.005737275358509828,0.005853594809926275
NOG24004,2.0,0.005257496641867792,0.005853420765226309
NOG177090,2.0,0.0057068038851323215,0.0058525270458809975
NOG18024,2.0,0.0063963869519252856,0.00584713747636349
NOG213857,5.0,0.005471158764069352,0.005846735087431189
NOG224172,1.0,0.0057695402685416656,0.005846664846883451
NOG90482,1.0,0.0057705815128079475,0.005846656206212797
NOG46631,3.0,0.005257614589083611,0.005835465096013043
NOG04054,7.0,2.3401835408910362e-05,0.005831008550099986
NOG79872,2.0,0.006348238467308848,0.005813065015823563
NOG85263,1.0,0.005731388321689717,0.005807971096804967
NOG21279,3.0,0.0056191780991979075,0.0058079694733108814
NOG221534,2.0,0.0056592951959760565,0.005807968707323864
NOG230217,1.0,0.005742110637515839,0.005807968491600282
NOG02364,1.0,0.005805005190278403,0.005807967865338945
NOG68227,1.0,0.0055887600431385,0.005793139109553317
NOG217521,2.0,0.005689138937429747,0.005788931339114214
NOG19751,5.0,0.005418614041663147,0.005788726443126535
NOG83774,1.0,0.005712465621294525,0.0057887199255482
NOG16424,4.0,0.0054191863827255425,0.0057887199137521324
NOG154258,3.0,0.004295128243800996,0.005771194854412478
NOG28839,1.0,0.006561240727026457,0.005770340468432241
NOG96712,2.0,0.005624920613040762,0.005769715955282052
COG5371,1.0,0.005696558300630368,0.0057695571121977
NOG170711,3.0,0.005562611144657892,0.00576953653721534
NOG72461,1.0,0.005695097628315926,0.005769535831634425
NOG105245,1.0,0.005695181322844097,0.005769535536227411
NOG66264,1.0,0.005685588628677386,0.005755040841717382
NOG217762,2.0,0.005614903972846472,0.005751628282255305
NOG45173,4.0,0.0054529113467164676,0.005750463014205098
NOG214938,1.0,0.005674832882658815,0.005750452921475917
NOG65289,1.0,0.005675873875231209,0.005750414483541326
NOG103787,1.0,0.0058050591157065385,0.005750414419221102
NOG35387,1.0,0.003889849140487385,0.0057472279443773365
NOG164437,1.0,0.005661675082664879,0.005731382789664336
NOG201856,1.0,0.0039259658616166045,0.005724094322341328
NOG03569,3.0,0.0013281991407118247,0.005715436604493574
NOG115374,1.0,0.005637758830317737,0.005713962352758715
NOG211963,1.0,0.005563812335415077,0.0057126252931023755
NOG00427,1.0,0.0056370892111263825,0.00571250955586321
NOG54020,2.0,0.00556480836037565,0.005712417001515608
NOG68279,2.0,0.0055656883588258745,0.005712368690219346
NOG192479,2.0,0.005562647279055086,0.005712361156782668
NOG83994,2.0,0.005564245009460551,0.005712360751616906
NOG13554,2.0,0.005622905731708377,0.005708357059902042
NOG94803,2.0,0.0015476674136386892,0.005700607831096137
NOG86826,3.0,0.005471123898564649,0.005694437809370335
NOG42661,1.0,0.005624835988015157,0.005693587499649311
NOG109724,2.0,0.005544312697848439,0.0056934548234512895
NOG01526,1.0,0.00656415936551754,0.005693451794625488
NOG30066,2.0,0.005571147258752043,0.005693432025029025
NOG140832,2.0,0.005545967614003408,0.005693428627176111
NOG12746,1.0,0.005544241646082328,0.005693427991621485
COG2998,3.0,0.005471854567357221,0.005693427938856957
NOG01856,5.0,0.00024092540025257177,0.005689797574310379
NOG01943,2.0,0.005381183168048707,0.005674557570889489
NOG95926,1.0,0.0055996961029165645,0.0056745575442756204
NOG46991,4.0,0.005384362254609975,0.005674557541865891
NOG104235,1.0,0.0038771826568143623,0.0056667234450958155
NOG216775,1.0,0.003872269831461961,0.005662053460970229
NOG220124,1.0,0.003892911137902997,0.005661158712097378
NOG110564,1.0,0.0038784697738808217,0.005659140729043349
NOG220087,3.0,0.005434830725807889,0.005658319371744468
NOG216663,3.0,0.005435148717212351,0.005655763299613478
NOG54910,1.0,0.005683824762057982,0.0056557604470199325
NOG216263,1.0,0.00558374577396111,0.005655752120566978
NOG79141,3.0,0.005434877005221068,0.0056557496612439076
NOG217677,1.0,0.005581856648964774,0.0056557493259385225
NOG30686,2.0,0.005417391636527934,0.0056415254853014385
NOG182446,1.0,0.0055260279840921,0.005637574173348139
NOG157833,1.0,0.0055626594128939605,0.00563700743807645
NOG38917,1.0,0.005562636921033946,0.005637003170180043
NOG65659,1.0,0.004471679648446093,0.005635642280094294
NOG211231,1.0,0.00348378424616692,0.005631424189920263
NOG108095,3.0,0.005439668403857407,0.005618592195494322
NOG218068,2.0,0.005471054252909788,0.005618584343031857
NOG81231,2.0,0.00548075848197001,0.0056184192665122866
NOG136950,1.0,0.0055442278045552355,0.00561833393944823
NOG35523,2.0,0.005471145065178012,0.005618326022806978
NOG53447,1.0,0.0055442773600676825,0.005618320044858971
NOG64784,1.0,0.005544413318297206,0.005618319224714703
NOG215829,1.0,0.005544196175282845,0.0056183186610722705
COG2766,1.0,0.005303903280149103,0.005605453030873954
COG1556,1.0,0.005525858459254282,0.005603796381308468
NOG115851,1.0,0.00552964784106575,0.0055997736182209785
NOG07883,1.0,0.005623471538687224,0.0055997328500553755
COG5361,3.0,0.0055325405223968244,0.0055997000151023785
NOG91183,2.0,0.005477648933204956,0.005581138433816489
NOG108225,1.0,0.0055217121512229714,0.005581137583357532
COG0435,2.0,0.005373858369597748,0.005581136849706493
NOG61273,2.0,0.007917885933486392,0.005581136667353945
NOG75118,2.0,0.005659759636337083,0.005581135681489843
NOG46731,3.0,0.0044064815838625385,0.005580763255118548
NOG102084,6.0,0.0009964048078190536,0.005572565540029921
NOG88373,5.0,0.0004998584757858206,0.0055697696918058474
NOG20181,1.0,0.003873627012419074,0.005566780815631778
NOG220744,1.0,0.005501351064374614,0.005562970206417175
NOG115775,2.0,0.005417104569182058,0.005562634026176357
NOG216403,2.0,0.005411544601660225,0.0055450290080537685
NOG08119,1.0,0.010174378219866387,0.00554473964605619
NOG18420,1.0,0.005677549565900761,0.0055446526975942425
NOG40111,2.0,0.005404024181788375,0.005544195282336404
NOG227377,1.0,0.005471115536913695,0.005544195239924441
NOG06185,1.0,0.005471388112252343,0.005544194852731271
NOG50899,3.0,0.005331542877782253,0.005544194817256821
NOG201667,2.0,0.00544200120488274,0.0055441947781104135
NOG08828,3.0,0.0053330947249663994,0.0055441947608881785
NOG08684,5.0,0.003034457012570547,0.005534800946726724
NOG110436,1.0,0.005905652800212711,0.005525816410259331
NOG15333,1.0,0.005434897309227864,0.005512539614046302
NOG184590,1.0,0.006103398774152971,0.005507957057945327
NOG191472,3.0,0.005310942648680173,0.005507519468968727
NOG220516,1.0,0.005436295010099382,0.0055074999820290205
NOG66339,1.0,0.00542330745524235,0.005493792805975849
NOG216770,1.0,0.0054169390138156005,0.005492748713231486
NOG50625,2.0,0.005345609818629205,0.005490123504872068
NOG185891,2.0,0.00539251492646384,0.005489570035303782
NOG121466,1.0,0.005435014839679247,0.0054892407058558645
NOG79999,1.0,0.005666971489379225,0.0054892406885947605
NOG70989,1.0,0.012850335547840808,0.005480163523329832
NOG186369,2.0,0.005328144471387139,0.005478899908913218
NOG82491,3.0,0.005274844307142586,0.005475787345429725
NOG225993,2.0,0.005329455455111734,0.005471107976918722
COG4664,2.0,0.005331082931154737,0.005471043486437495
NOG77742,2.0,0.005363479795443689,0.005471043329383011
COG3850,2.0,0.005468238279614076,0.005471043325828507
NOG25967,6.0,0.0013637757340507304,0.0054678824528657
NOG103527,2.0,0.004293824125112204,0.005464456812668915
NOG219271,2.0,0.005417300677923061,0.005452912903124578
NOG109580,2.0,0.005320373120079052,0.005452907625745453
NOG165927,1.0,0.006020080757669357,0.005434828457815646
NOG81882,4.0,0.0007326841279112652,0.005431584033485849
NOG78378,2.0,0.0053098501212566224,0.005425194428127127
NOG118146,1.0,0.005367569866824779,0.005416872895156401
NOG217787,2.0,0.005276343053918814,0.005416821742534664
NOG110190,1.0,0.006365019815870065,0.005416811746825317
NOG39503,4.0,0.0005153321302696329,0.005414737118160303
NOG19226,7.0,0.000409854324518945,0.005408979611638122
NOG99862,7.0,8.292260371795962e-05,0.005407539712591184
NOG05757,1.0,0.005360859482733991,0.0054072492466994545
NOG02318,1.0,0.0053276188903245035,0.005398940453228836
NOG74027,1.0,0.0053420665778884605,0.00539885217176089
NOG189662,3.0,0.005201167176827525,0.005398852113861786
NOG214234,1.0,0.005311941796693155,0.005398851977065885
NOG151156,1.0,0.00973129736893057,0.0053988519601097604
NOG112491,1.0,0.0053286533468915095,0.005398851950946892
NOG50560,2.0,0.005257379396384102,0.0053988518944058095
NOG64951,1.0,0.005327664492976624,0.0053988518916576285
NOG97822,6.0,8.685983593194571e-05,0.005387936386130976
NOG11033,1.0,0.0038735431866201452,0.005383303824859942
NOG192789,1.0,0.006478183361166063,0.005380960766204006
NOG80375,1.0,0.005314939031105715,0.005380952619365638
COG1697,1.0,0.005636818862040786,0.005380952608501614
COG1389,1.0,0.005636818862040786,0.005380952608501614
NOG11925,1.0,0.0053099523526837795,0.005380952538591759
NOG102784,1.0,0.0038815036993019776,0.005378195415099821
NOG90932,1.0,0.005301375869101425,0.005363889417413387
NOG219932,1.0,0.005294365688031976,0.005363527133393763
NOG198793,1.0,0.005297744155679953,0.005363176640671303
NOG15560,3.0,0.005153650539236862,0.005363112259265126
NOG214244,1.0,0.005222669713897621,0.005363112235827846
NOG84434,2.0,0.00522249192920531,0.0053631122252013295
NOG65794,2.0,0.007070304758310515,0.0053631122251371075
NOG86579,2.0,0.005238813816364927,0.005362935263317887
NOG62514,1.0,0.005047967632554053,0.00536075898450329
NOG05884,1.0,0.00387229184377329,0.005360677135698193
NOG222682,4.0,0.0009209940380876175,0.00536013269973238
