eggNOG,n,post_prob
NOG40439,1.0,0.014770615467400829
NOG66523,2.0,0.014768938492877927
NOG127444,2.0,0.014487951487843912
NOG16286,1.0,0.014458935084876843
NOG65486,2.0,0.014371349987577844
NOG101662,1.0,0.01416903362837008
NOG89090,1.0,0.014021265812062995
NOG109071,1.0,0.014021265812062995
NOG215868,1.0,0.013806108249015833
NOG12328,1.0,0.013759297445310148
NOG123866,1.0,0.013554275976349903
COG5401,1.0,0.013430257022457346
COG0308,3.0,0.013226709865438705
NOG36889,2.0,0.013180061340864337
NOG106354,3.0,0.01317644278268351
COG4734,3.0,0.013122947653222054
NOG72122,1.0,0.01303880882785222
NOG52526,2.0,0.012965478321683965
NOG01143,1.0,0.012875347996562647
NOG40680,1.0,0.012875347996562647
NOG95527,1.0,0.01275078673822523
NOG80850,1.0,0.012561769638897782
NOG120006,3.0,0.012509697866026522
NOG196251,1.0,0.012461484227325223
COG3385,5.0,0.012436182921256072
NOG23596,1.0,0.012291180281372622
COG0559,7.0,0.01229105196637372
NOG91288,2.0,0.012139655600947253
NOG81321,1.0,0.011984043676811577
NOG43728,1.0,0.011890223314160668
NOG39087,1.0,0.011748756975017444
NOG36471,3.0,0.011724658876270744
NOG96380,2.0,0.011712455266624068
NOG63609,1.0,0.011646677985867208
NOG21801,2.0,0.011624208754112419
NOG92702,1.0,0.011569864940854352
NOG87238,1.0,0.011560619621030775
COG4784,1.0,0.011552138958778635
NOG103518,1.0,0.011534669565610023
NOG06074,1.0,0.011463751109048735
NOG167645,1.0,0.011457656999144793
NOG150062,1.0,0.011457656999144793
NOG80156,1.0,0.01142680206077488
NOG94128,1.0,0.011353999777946712
NOG63093,1.0,0.011326229170398891
NOG35063,3.0,0.011226634469702452
NOG37128,1.0,0.011216494413475699
NOG16908,1.0,0.011207334412328103
NOG104823,1.0,0.011162312635262463
COG4644,1.0,0.011105277380555988
NOG50936,2.0,0.011039151946108426
NOG02195,1.0,0.011022428173928997
COG2919,2.0,0.011019829547567112
NOG216697,1.0,0.011018505398614284
NOG81048,3.0,0.011012087693481982
NOG13604,1.0,0.010998697642414516
NOG125504,2.0,0.010949319365239615
COG3637,1.0,0.010928615577575037
COG4512,1.0,0.010888350552388966
NOG148006,1.0,0.010879410926182845
NOG103610,1.0,0.010835692132870053
NOG13741,5.0,0.01082865389870191
COG2259,3.0,0.010806600364401807
NOG13050,1.0,0.010784244151933584
NOG79216,2.0,0.010776184922721728
